baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Contrast	Gene	Desc	Source	OrthoGroup	Function
19233.1809785307	0.958835340979241	0.264887317102662	3.61978576953771	0.000294847024559508	0.0267086108576564	Treatment_Wound_vs_Naive	Caust.v2_011668	XP_017876369	Caus	OG0004992	Immune
1860.71708328545	-2.26281259673335	0.382753423691802	-5.91193300090609	3.38116076402324e-09	2.91148679607529e-06	Treatment_Wound_vs_Naive	Caust.v2_011695	XP_017880032	Caus	OG0009355	None Immune
48.4550096312187	-1.42425376025021	0.444144131283721	-3.20673776806113	0.00134249311395757	0.0665764124366811	Treatment_Wound_vs_Naive	Caust.v2_012066	NA	Caus	Unassigned	Unknown
90.5190400425895	2.19241607757562	0.591746047752217	3.70499488066485	0.000211395002146429	0.020620223883392	Treatment_Wound_vs_Naive	Caust.v2_012091	XP_026666578	Caus	OG0003394	None Immune
204.96819542347	4.67178509028561	0.984313231984608	4.74623822831903	2.07234620135488e-06	0.000613414475601046	Treatment_Wound_vs_Naive	Caust.v2_012206	XP_017880786	Caus	OG0001247	Putative Immune
3565.75420192184	1.65579374589392	0.45800980232985	3.6151928134967	0.000300124163043551	0.0267086108576564	Treatment_Wound_vs_Naive	Caust.v2_012370	XP_017878771	Caus	OG0000117	None Immune
1716.08137239846	2.37838120948329	0.78632647545621	3.02467395378416	0.00248901291303214	0.0958970124325246	Treatment_Wound_vs_Naive	Caust.v2_012379	XP_017888978	Caus	OG0008380	Putative Immune
1778.21615346865	0.688272970268794	0.202437636762892	3.39992592916378	0.000674041097349848	0.0432118141000914	Treatment_Wound_vs_Naive	Caust.v2_012877	XP_026675256	Caus	OG0003132	None Immune
252.224202436371	0.811294792887344	0.266089757803187	3.04895160033712	0.00229641475258174	0.0921679683748063	Treatment_Wound_vs_Naive	Caust.v2_012883	XP_026675290	Caus	Unassigned	Unknown
1484.95771631148	3.65309272766528	1.07201734550537	3.40768061541313	0.000655175322421216	0.0431239672525559	Treatment_Wound_vs_Naive	Caust.v2_012912	XP_017889733	Caus	OG0000193	Putative Immune
229.634892750672	23.2390517748332	4.7848829056301	4.85676498948158	1.19319067447736e-06	0.000418588965505539	Treatment_Wound_vs_Naive	Caust.v2_012959	XP_017879365	Caus	OG0002689	Unknown
125.930810951896	1.01288073641994	0.277126783345671	3.65493628653185	0.00025724585521955	0.0241250766399959	Treatment_Wound_vs_Naive	Caust.v2_012964	XP_026670143	Caus	OG0000799	None Immune
288.868089404729	1.70678266134473	0.475090354253207	3.59254328374572	0.000327466239609277	0.027572927801755	Treatment_Wound_vs_Naive	Caust.v2_013139	XP_026673482	Caus	Unassigned	Unknown
253.031260980743	-24.9454902601775	4.78487600111091	-5.21340370249633	1.85406797008199e-07	8.78086590630831e-05	Treatment_Wound_vs_Naive	Caust.v2_013347	XP_026669492	Caus	OG0000315	None Immune
221.81366020919	-1.4388660309509	0.437599449680146	-3.28808921492613	0.00100869869144783	0.0558736491543498	Treatment_Wound_vs_Naive	Caust.v2_013362	XP_017884817	Caus	OG0005758	Unknown
740.701194748814	2.20810550270144	0.682606533960918	3.23481448366544	0.00121721790953231	0.0621960612291435	Treatment_Wound_vs_Naive	Caust.v2_013399	XP_026669358	Caus	Unassigned	Unknown
1703.39253144807	0.487334335156567	0.15043448781499	3.23951204431201	0.00119734409513391	0.0619740069350184	Treatment_Wound_vs_Naive	Caust.v2_013518	XP_017886169	Caus	OG0004556	None Immune
26157.5779204718	1.7749857737479	0.366648166975378	4.84111454419762	1.29112918934761e-06	0.000421709506258641	Treatment_Wound_vs_Naive	Caust.v2_013526	XP_017884453	Caus	OG0001719	None Immune
2348.40620157005	0.719063802985259	0.166534464840839	4.31780775032055	1.57586597205177e-05	0.00287050047832199	Treatment_Wound_vs_Naive	Caust.v2_013658	XP_026667426	Caus	OG0003679	None Immune
2090.53546250779	0.954534001892444	0.274336301177656	3.47943016580333	0.00050248131057042	0.036332083768878	Treatment_Wound_vs_Naive	Caust.v2_013794	XP_026670298	Caus	OG0002010	Unknown
204.686325978602	-1.19677028062516	0.370961445072355	-3.22613116948509	0.00125475837772204	0.0632184646477827	Treatment_Wound_vs_Naive	Caust.v2_013809	XP_017881754	Caus	OG0009103	None Immune
1722.27442408422	0.593474532963057	0.190156674416202	3.12097660934109	0.0018025235096288	0.080535390015113	Treatment_Wound_vs_Naive	Caust.v2_014110	XP_017878307	Caus	Unassigned	Unknown
207.786685128622	2.17717204283637	0.604418890911474	3.60209132370624	0.000315667422460616	0.0272044846663492	Treatment_Wound_vs_Naive	Caust.v2_014147	XP_026667615	Caus	OG0002245	None Immune
2595.59699405988	1.41323443307744	0.457241752351468	3.09078168345206	0.0019963035332213	0.085175617417442	Treatment_Wound_vs_Naive	Caust.v2_014206	XP_017885889	Caus	OG0000621	None Immune
2305.79838887156	1.16178839076448	0.198396126659677	5.85590258401254	4.74426265306396e-09	3.74480465415182e-06	Treatment_Wound_vs_Naive	Caust.v2_014261	XP_026673615	Caus	OG0000054	Putative Immune
69715.3920078809	3.41950110445155	0.57830794482318	5.91294159982027	3.36051354450435e-09	2.91148679607529e-06	Treatment_Wound_vs_Naive	Caust.v2_014303	XP_026670186	Caus	OG0000509	None Immune
129.095786037798	2.79697145351714	0.781131343939824	3.58066729138015	0.000342717830424334	0.0277454982032418	Treatment_Wound_vs_Naive	Caust.v2_014476	XP_017875877	Caus	OG0001993	Putative Immune
39.8385013460321	-7.78023536237456	1.90636709393198	-4.08118425204635	4.48068167458715e-05	0.00643045709419537	Treatment_Wound_vs_Naive	Caust.v2_014494	XP_017890982	Caus	OG0003736	None Immune
3235.76532320138	0.881333402459833	0.261374753978597	3.37191480448798	0.000746475356152409	0.0449228466292665	Treatment_Wound_vs_Naive	Caust.v2_014500	XP_017882365	Caus	OG0002788	None Immune
3007.81316300267	2.09451927921208	0.292995676007144	7.14863546027555	8.76447358557999e-13	1.66034187605227e-09	Treatment_Wound_vs_Naive	Caust.v2_014503	XP_017876926	Caus	OG0000179	None Immune
240.774959768959	2.57959252524124	0.666193852829772	3.87213498636168	0.000107886171466071	0.0126160224213164	Treatment_Wound_vs_Naive	Caust.v2_014738	XP_017888643	Caus	OG0000160	Putative Immune
61199.3990189574	3.2012547256875	0.707819001321114	4.52270244188486	6.10550443128047e-06	0.00131434859029747	Treatment_Wound_vs_Naive	Caust.v2_014766	XP_026670156	Caus	OG0008153	Putative Immune
6362.56704870108	1.2611540764402	0.393910682146808	3.20162446361425	0.00136655024756123	0.0674164788796876	Treatment_Wound_vs_Naive	Caust.v2_014817	XP_017891925	Caus	OG0000719	None Immune
184.060594887509	1.12077480480952	0.364295875133351	3.07655090631828	0.00209410541699923	0.0873804692062411	Treatment_Wound_vs_Naive	Caust.v2_014840	XP_017892711	Caus	OG0001098	None Immune
6882.70547684259	1.10138230679311	0.274220855926321	4.01640605734612	5.90924039620691e-05	0.00766744178532491	Treatment_Wound_vs_Naive	Caust.v2_014866	XP_017885836	Caus	OG0003589	None Immune
6529.00076682687	0.799063205694234	0.191184375897347	4.17954240216406	2.92096255155118e-05	0.00485392233127943	Treatment_Wound_vs_Naive	Caust.v2_014908	XP_017883152	Caus	OG0004968	None Immune
1013.61919426559	1.99267199456784	0.634095787012146	3.1425409778502	0.00167488267330363	0.0755451841977714	Treatment_Wound_vs_Naive	Caust.v2_014961	XP_017891041	Caus	OG0008221	None Immune
53.4523248808649	3.82121460027031	1.08618700225686	3.5180080339119	0.000434799198987204	0.0338349215288607	Treatment_Wound_vs_Naive	Caust.v2_014973	XP_017879512	Caus	OG0000499	None Immune
491.398347178024	-0.868253617526966	0.265871949888456	-3.2656834159874	0.00109200259847911	0.0591054206445376	Treatment_Wound_vs_Naive	Caust.v2_015128	XP_026668699	Caus	OG0000959	None Immune
13682.0698557756	2.37937157286947	0.744664775029924	3.19522509007339	0.0013972182317562	0.067649030626874	Treatment_Wound_vs_Naive	Caust.v2_015142	XP_026673914	Caus	OG0000140	None Immune
306.864826691513	0.722034870425663	0.237108549958039	3.04516589787016	0.0023255199517906	0.0929422995078507	Treatment_Wound_vs_Naive	Caust.v2_015237	XP_017877503	Caus	OG0009246	Unknown
1000.96297444287	1.42074003928356	0.375204236164794	3.78657782173748	0.000152736275962288	0.0164399773399408	Treatment_Wound_vs_Naive	Caust.v2_015270	XP_017892769	Caus	OG0004396	None Immune
1607.8373429017	0.853362692087368	0.183976614543959	4.63843023855332	3.51065391060404e-06	0.000923692051145597	Treatment_Wound_vs_Naive	Caust.v2_015421	XP_017882791	Caus	OG0005708	None Immune
87.5547641155537	-2.16643276408406	0.517248159003998	-4.18838177840148	2.80950600773155e-05	0.00475207873307736	Treatment_Wound_vs_Naive	Caust.v2_015685	XP_026673206	Caus	OG0006253	None Immune
7422.94918505381	0.93553398810743	0.289969974664408	3.22631330774904	0.0012539600852285	0.0632184646477827	Treatment_Wound_vs_Naive	Caust.v2_016084	XP_026673615	Caus	OG0000054	Putative Immune
4432.30519224286	0.6767336101926	0.199986351346239	3.38389897929065	0.000714642920791723	0.0435857004452644	Treatment_Wound_vs_Naive	Caust.v2_016105	XP_017885218	Caus	OG0005169	None Immune
225.840485116731	1.59657641748263	0.457806476795445	3.48744829618477	0.000487653202262353	0.0355311625525308	Treatment_Wound_vs_Naive	Caust.v2_016174	XP_026674368	Caus	OG0000590	None Immune
478.092152042763	1.72476591224986	0.452324630994676	3.81311517008714	0.000137226126214053	0.0154738793749942	Treatment_Wound_vs_Naive	Caust.v2_016180	XP_017891804	Caus	OG0005752	None Immune
153.255494949418	1.4092745671382	0.45274982329126	3.11270042447172	0.00185384090188006	0.0824393475239808	Treatment_Wound_vs_Naive	Caust.v2_016199	XP_017888178	Caus	OG0003887	None Immune
30.2210942340886	1.64475382089883	0.536585417664001	3.06522273389237	0.00217507947482402	0.0884221149593698	Treatment_Wound_vs_Naive	Caust.v2_016244	XP_026667855	Caus	OG0009458	Unknown
694.386955502724	-0.749005438631388	0.225455766319648	-3.32218355226922	0.000893159179922282	0.0509638780254449	Treatment_Wound_vs_Naive	Caust.v2_016280	XP_026669084	Caus	OG0006911	None Immune
146.044747899292	2.28954109533829	0.42682747526538	5.36409024258518	8.13582237015789e-08	4.81640684313347e-05	Treatment_Wound_vs_Naive	Caust.v2_016323	XP_017878729	Caus	OG0005202	None Immune
2094.66921815457	1.54786590175801	0.160763197997828	9.62823532397583	6.07639973375117e-22	5.75556582780911e-18	Treatment_Wound_vs_Naive	Caust.v2_016347	XP_026671694	Caus	Unassigned	Unknown
3631.65655234597	0.796429544937933	0.261003385360422	3.05141461609065	0.00227765818347141	0.0921679683748063	Treatment_Wound_vs_Naive	Caust.v2_016443	XP_017888722	Caus	OG0002665	Putative Immune
818.995192957717	1.97219173210724	0.538007387887169	3.66573355033713	0.000246630611632131	0.0233608515337955	Treatment_Wound_vs_Naive	Caust.v2_016447	XP_017888719	Caus	OG0002666	None Immune
3478.08515747487	2.33097193732738	0.771701078647335	3.02056327485403	0.0025230498465732	0.096754364966564	Treatment_Wound_vs_Naive	Caust.v2_016657	XP_017875501	Caus	OG0005694	None Immune
3272.80577543175	0.659204819338038	0.199666283496266	3.30153297690027	0.000961580306170482	0.0542148134526596	Treatment_Wound_vs_Naive	Caust.v2_016669	XP_017877110	Caus	OG0006483	None Immune
1178.9995205828	1.81695351122557	0.589350267593851	3.08297732457758	0.00204940770248823	0.0862755100354158	Treatment_Wound_vs_Naive	Caust.v2_016722	XP_017876859	Caus	OG0002734	None Immune
55.1906226210763	8.629242000251	1.60506709811142	5.37625000874074	7.60531706927942e-08	4.80250421868098e-05	Treatment_Wound_vs_Naive	Caust.v2_016765	XP_026668057	Caus	OG0006987	None Immune
550.225986644958	4.01208320092585	0.867505655417289	4.62484962013989	3.74870273793343e-06	0.000959667900910958	Treatment_Wound_vs_Naive	Caust.v2_016769	XP_017891817	Caus	OG0000178	None Immune
1891.61451739945	1.1439463759014	0.336684357817376	3.39768198118044	0.00067959371121943	0.0432118141000914	Treatment_Wound_vs_Naive	Caust.v2_017042	XP_026673264	Caus	OG0001290	Immune
20.6940800839236	-7.7301725737021	2.41969739367601	-3.19468566354837	0.00139983213712704	0.067649030626874	Treatment_Wound_vs_Naive	Caust.v2_017103	XP_026674828	Caus	OG0001915	None Immune
91.647003548472	2.41341162969384	0.686135055265004	3.51740027152776	0.000435796075435073	0.0338349215288607	Treatment_Wound_vs_Naive	Caust.v2_017427	XP_017875531	Caus	OG0005692	None Immune
385.572756381163	22.2541444448738	4.78508436324064	4.65073189008573	3.30759100514734e-06	0.000895128628593019	Treatment_Wound_vs_Naive	Caust.v2_017487	XP_017893314	Caus	OG0001190	None Immune
4266.72098423113	1.36768025457781	0.315703929580695	4.33216101045782	1.47652895829019e-05	0.00283946594254436	Treatment_Wound_vs_Naive	Caust.v2_017511	XP_026670048	Caus	OG0004844	None Immune
4903.00409404291	1.5702224036849	0.387456949153553	4.05263709197948	5.06435295718798e-05	0.00698968162786424	Treatment_Wound_vs_Naive	Caust.v2_017727	XP_017890681	Caus	OG0002241	None Immune
120.255689364621	2.29616469201654	0.671749322912109	3.4181868350271	0.000630398168445508	0.0429577802267328	Treatment_Wound_vs_Naive	Caust.v2_017862	NA	Caus	Unassigned	Unknown
275.268594602245	-1.52509348409742	0.340501494200277	-4.47896267732791	7.50066455003156e-06	0.0015444846656065	Treatment_Wound_vs_Naive	Caust.v2_017892	XP_026667232	Caus	OG0002072	None Immune
306.419930892191	11.193746588902	1.69523542315517	6.60306317105401	4.02747817331708e-11	5.44975332252277e-08	Treatment_Wound_vs_Naive	Caust.v2_017939	XP_017887600	Caus	OG0000685	None Immune
70.9065269540803	2.45945661932718	0.478441493732869	5.14055877582471	2.73922617661446e-07	0.000123552144499487	Treatment_Wound_vs_Naive	Caust.v2_018084	XP_017889561	Caus	OG0008004	Unknown
1566.83692826134	3.13100535637972	0.593157001207049	5.27854404484522	1.30214369066195e-07	6.4915289673421e-05	Treatment_Wound_vs_Naive	Caust.v2_018432	XP_017893176	Caus	OG0000157	None Immune
104.575028009863	-1.90338658500962	0.585261632939524	-3.2521977828099	0.00114516305496366	0.06059767852858	Treatment_Wound_vs_Naive	Caust.v2_018443	XP_026672912	Caus	OG0004988	None Immune
911.917355977101	-0.675369053994435	0.223034355918825	-3.02809426472503	0.00246101306786836	0.0958167183104985	Treatment_Wound_vs_Naive	Caust.v2_018495	XP_017892165	Caus	OG0001485	None Immune
82.7987208408064	-17.4025202902204	4.84231921279971	-3.59383996086427	0.000325840022260549	0.027572927801755	Treatment_Wound_vs_Naive	Caust.v2_018877	XP_026674717	Caus	OG0001145	None Immune
476.773665254245	-0.775743925370889	0.250345847405785	-3.09868900726556	0.00194378940520722	0.083310286181551	Treatment_Wound_vs_Naive	Caust.v2_018992	XP_026668962	Caus	OG0003414	None Immune
1628.20224191134	0.840040087630485	0.262643617553001	3.19840282226149	0.00138191099259502	0.067649030626874	Treatment_Wound_vs_Naive	Caust.v2_019003	XP_017889011	Caus	OG0000676	None Immune
71.5320274220986	-1.25615137708196	0.405016794446799	-3.10147972702639	0.00192556056949385	0.0829760705479757	Treatment_Wound_vs_Naive	Caust.v2_019139	NA	Caus	OG0009981	Unknown
167.156865869185	1.47248578682411	0.407144218100687	3.61661966782484	0.000298475362251951	0.0267086108576564	Treatment_Wound_vs_Naive	Caust.v2_019156	XP_017879579	Caus	OG0009624	Putative Immune
240.819373797975	1.56985795250776	0.412173396989285	3.80873186861348	0.000139681325463736	0.0155654295857943	Treatment_Wound_vs_Naive	Caust.v2_019243	XP_026673482	Caus	OG0007154	None Immune
111.071895876511	1.77817054227587	0.591670794015446	3.00533769836448	0.00265286133502303	0.0989287502572366	Treatment_Wound_vs_Naive	Caust.v2_019822	XP_017875877	Caus	OG0001993	Putative Immune
60.0754096817987	-9.18726567826395	1.5506105354727	-5.92493438428963	3.1242211188408e-09	2.91148679607529e-06	Treatment_Wound_vs_Naive	Caust.v2_020367	XP_026672566	Caus	OG0000415	Putative Immune
534.998595641577	1.95070208883248	0.423878207853555	4.60203438792122	4.18384104186809e-06	0.00104287743022565	Treatment_Wound_vs_Naive	Caust.v2_020503	XP_017885889	Caus	OG0000621	None Immune
1715.55795948319	3.14551267976247	0.927404465270277	3.39173769111167	0.000694508944988002	0.0432118141000914	Treatment_Wound_vs_Naive	Caust.v2_020578	XP_017880213	Caus	OG0008945	Putative Immune
92.3886428323255	1.36135975212193	0.452008360057914	3.01180215327767	0.00259701800222012	0.0982647101527171	Treatment_Wound_vs_Naive	Caust.v2_020602	XP_017892113	Caus	OG0003904	None Immune
4246.95768324737	2.10297380908026	0.444744129050532	4.72850268663426	2.2618163382097e-06	0.000649209828955219	Treatment_Wound_vs_Naive	Caust.v2_020775	XP_017888704	Caus	OG0001073	None Immune
183.764108634541	-2.67126728034134	0.501069338435417	-5.33113298986193	9.76019075142029e-08	5.21888257612713e-05	Treatment_Wound_vs_Naive	Caust.v2_020891	XP_026668856	Caus	OG0000800	None Immune
133.996562519029	-1.55139639232862	0.37500733898055	-4.1369760830443	3.51912773739777e-05	0.00554935464791563	Treatment_Wound_vs_Naive	Caust.v2_020917	XP_026673978	Caus	OG0009346	Putative Immune
1180.22191297661	-12.9639313220599	1.56739311720111	-8.27101457814842	1.32823806371314e-16	6.29053546974543e-13	Treatment_Wound_vs_Naive	Caust.v2_020967	XP_017884838	Caus	OG0000522	Immune
604.497440181668	1.41595844479222	0.405363581301831	3.49305786238825	0.000477523026189563	0.0353367039380277	Treatment_Wound_vs_Naive	Caust.v2_021037	XP_026673705	Caus	OG0001691	Putative Immune
120.943546204567	2.49289412113156	0.497159657819482	5.01427274301634	5.32344296944785e-07	0.000218131976370582	Treatment_Wound_vs_Naive	Caust.v2_021060	XP_017875144	Caus	OG0002542	None Immune
722.433542348253	1.67213156491181	0.529626161801603	3.15719215837791	0.00159296334713814	0.0739634746279042	Treatment_Wound_vs_Naive	Caust.v2_021104	XP_017876715	Caus	OG0008113	None Immune
124.892454763697	1.43304877529893	0.360060665698551	3.98002034606775	6.89093702431425e-05	0.00870279406590728	Treatment_Wound_vs_Naive	Caust.v2_021298	XP_017885676	Caus	Unassigned	Unknown
346.065724864872	1.68848624116742	0.348479615329889	4.84529414889596	1.26424231965183e-06	0.000421709506258641	Treatment_Wound_vs_Naive	Caust.v2_021344	XP_017875144	Caus	OG0002542	None Immune
4526.78801845438	1.67623437415985	0.394781396196927	4.24598116909161	2.17638909864862e-05	0.00374813773498176	Treatment_Wound_vs_Naive	Caust.v2_021573	XP_017883996	Caus	OG0001136	None Immune
613.208167908687	1.10070863650893	0.349137749273893	3.15264860015305	0.00161796447111939	0.074394948885645	Treatment_Wound_vs_Naive	Caust.v2_021578	XP_017882537	Caus	OG0006555	None Immune
1774.33849451166	0.731893477258021	0.22615439814872	3.23625577591786	0.00121108811600823	0.0616743367463975	Treatment_GramPos_vs_Naive	Caust.v2_000017	XP_017880085	Caus	OG0001495	Immune
15348.6237201653	1.87902648510931	0.531273076242054	3.53683739895226	0.000404948893657629	0.0319639660060422	Treatment_GramPos_vs_Naive	Caust.v2_000063	XP_017876032	Caus	OG0000952	None Immune
2584.28940931172	-1.73119642664477	0.522437317612985	-3.31369212780321	0.000920728264154102	0.0522223839405249	Treatment_GramPos_vs_Naive	Caust.v2_000075	XP_017883393	Caus	OG0000252	None Immune
2384.82006289688	-0.922772120519375	0.310474763497104	-2.97213245329675	0.00295739068781979	0.0989837618198906	Treatment_GramPos_vs_Naive	Caust.v2_000076	XP_017883437	Caus	OG0004124	None Immune
181.141162392479	-1.85435043129195	0.556190068015829	-3.33402291397836	0.000855996057822396	0.0513164218967958	Treatment_GramPos_vs_Naive	Caust.v2_000125	XP_017893362	Caus	OG0003818	None Immune
1498.9383194913	-1.3606260996049	0.365636754771975	-3.72125089134827	0.000198238360974285	0.0202289454023753	Treatment_GramPos_vs_Naive	Caust.v2_000168	XP_026666750	Caus	OG0001142	None Immune
53.4182819058299	-1.70694606555156	0.525736327786336	-3.24677214667441	0.00116721794914736	0.0613323840066369	Treatment_GramPos_vs_Naive	Caust.v2_000370	XP_017881317	Caus	OG0002384	None Immune
140.860754409388	-2.02289022580929	0.66106896951268	-3.06002901225344	0.00221315551602305	0.0835349286487714	Treatment_GramPos_vs_Naive	Caust.v2_000533	XP_026669895	Caus	OG0005929	None Immune
5013.19540145267	-0.903471543390906	0.273743700007531	-3.30042862490004	0.000965372656790124	0.0538290560731919	Treatment_GramPos_vs_Naive	Caust.v2_000539	XP_017885482	Caus	OG0002270	None Immune
169.737012602894	-2.38272204652402	0.805824653044136	-2.95687410098821	0.00310774982519028	0.0991131526740819	Treatment_GramPos_vs_Naive	Caust.v2_000680	XP_017881123	Caus	OG0008606	None Immune
1583.47415970182	0.914124862403477	0.271776679020475	3.36351472723165	0.000769567301293103	0.0485956098523218	Treatment_GramPos_vs_Naive	Caust.v2_000824	XP_017892833	Caus	OG0002478	None Immune
435.772604865884	-1.58976069091043	0.462087978880885	-3.4403853022981	0.00058088658697457	0.0410608787449487	Treatment_GramPos_vs_Naive	Caust.v2_000980	XP_026669440	Caus	OG0004265	None Immune
339.617160146144	-1.22751520463318	0.300594126310445	-4.08363004194379	4.43375988814463e-05	0.0072407885621562	Treatment_GramPos_vs_Naive	Caust.v2_001021	XP_017890473	Caus	OG0000258	None Immune
298.197407289859	3.54826961838386	0.917419909143057	3.86766145253837	0.000109884074458441	0.0136950257009257	Treatment_GramPos_vs_Naive	Caust.v2_001090	XP_017882011	Caus	Unassigned	Unknown
41.2858331246969	-5.868645991065	1.78102063205313	-3.29510275481746	0.000983856969652857	0.0544976211494261	Treatment_GramPos_vs_Naive	Caust.v2_001124	XP_026667470	Caus	OG0003289	Putative Immune
25.0552088437861	-2.85225629764565	0.851681439581202	-3.34897083004203	0.000811123348990811	0.0492497459079549	Treatment_GramPos_vs_Naive	Caust.v2_001155	XP_026666968	Caus	OG0010017	Unknown
279.761747631385	-2.25718819997611	0.616921804454426	-3.65879141193956	0.000253407482446289	0.023600592877986	Treatment_GramPos_vs_Naive	Caust.v2_001158	XP_026666967	Caus	OG0002199	None Immune
4286.6926997017	0.827723389990538	0.243647222848005	3.39722070424295	0.000680740389742415	0.0447775900808344	Treatment_GramPos_vs_Naive	Caust.v2_001279	XP_026673018	Caus	OG0004939	None Immune
1814.6985636692	-0.60069068696558	0.203060798184177	-2.95818145273295	0.00309459902346102	0.0991131526740819	Treatment_GramPos_vs_Naive	Caust.v2_001377	XP_017882279	Caus	OG0000582	None Immune
191.749481171136	-4.08265117584792	0.755031118577422	-5.40726213184454	6.39954494383649e-08	5.05137414233494e-05	Treatment_GramPos_vs_Naive	Caust.v2_001390	XP_017886631	Caus	OG0008659	None Immune
263.306336915449	-1.87680963936455	0.614207862344913	-3.05565876704883	0.00224566672960814	0.0840749219875425	Treatment_GramPos_vs_Naive	Caust.v2_001391	XP_026672621	Caus	OG0004547	None Immune
295.350529379391	-1.32043096984765	0.439291550136556	-3.00581918645417	0.00264866446366358	0.0929190733326719	Treatment_GramPos_vs_Naive	Caust.v2_001412	XP_026668551	Caus	OG0004226	None Immune
16173.1041231225	4.91531501759574	0.780630286801659	6.29659789108927	3.04249170929406e-10	4.80308024507223e-07	Treatment_GramPos_vs_Naive	Caust.v2_001489	XP_017877131	Caus	OG0004914	None Immune
30.4568388633843	-2.83443080157779	0.919390342900209	-3.08294602337959	0.00204962327427178	0.0808868098816987	Treatment_GramPos_vs_Naive	Caust.v2_001526	XP_026672817	Caus	OG0007213	None Immune
52.2338216131585	-1.38699658276491	0.445554972569877	-3.11296398458977	0.00185218618818546	0.0766256018869838	Treatment_GramPos_vs_Naive	Caust.v2_001564	XP_017875308	Caus	Unassigned	Unknown
514.120966983957	-1.36211728707055	0.409523021004709	-3.3261067564133	0.000880681910140248	0.0515461464630218	Treatment_GramPos_vs_Naive	Caust.v2_001565	XP_017875309	Caus	OG0000289	None Immune
48.754312158628	-1.77968670609942	0.587309864358578	-3.03023465822948	0.00244363799626718	0.0891425332401982	Treatment_GramPos_vs_Naive	Caust.v2_001877	XP_017886123	Caus	OG0006867	None Immune
623.346626504048	-0.535172219939338	0.166972183092611	-3.20515794922861	0.00134988382710893	0.064000977212889	Treatment_GramPos_vs_Naive	Caust.v2_001883	XP_026672372	Caus	OG0002875	None Immune
4225.94084207945	1.33984375076179	0.452321346500972	2.96215016409559	0.00305498751624543	0.0989979154017734	Treatment_GramPos_vs_Naive	Caust.v2_001889	XP_017886187	Caus	OG0005434	None Immune
1711.35120860354	-1.42033515834569	0.476744476267865	-2.97923778680061	0.00288966434724857	0.097268166968728	Treatment_GramPos_vs_Naive	Caust.v2_001897	XP_026672397	Caus	OG0009273	Unknown
103.590643541151	-1.36507030585316	0.442273147073875	-3.08648697051721	0.00202536822807915	0.0808868098816987	Treatment_GramPos_vs_Naive	Caust.v2_001918	XP_017886079	Caus	OG0006244	None Immune
2580.32314551135	1.3783769933277	0.402260632443268	3.42657690601155	0.000611240645259266	0.0422603751233268	Treatment_GramPos_vs_Naive	Caust.v2_001920	XP_017886030	Caus	OG0002001	None Immune
131.528627819069	1.49908306590661	0.49824584560665	3.00872165643724	0.00262349349863824	0.0923781799966596	Treatment_GramPos_vs_Naive	Caust.v2_001921	XP_026672391	Caus	OG0001269	None Immune
659.616141994228	-1.65354261490168	0.417510702111412	-3.96047959139605	7.47993858624122e-05	0.0104191144542466	Treatment_GramPos_vs_Naive	Caust.v2_001968	XP_017886051	Caus	OG0007560	None Immune
115.199740554387	-2.63698229304963	0.693864829226766	-3.80042651244948	0.000144447251565753	0.0166854191076928	Treatment_GramPos_vs_Naive	Caust.v2_002013	XP_017880976	Caus	OG0009064	None Immune
438.156751534278	2.50447137894042	0.601909466120397	4.16087720813394	3.17027517513704e-05	0.00638911626785065	Treatment_GramPos_vs_Naive	Caust.v2_002023	XP_017881260	Caus	OG0007234	Putative Immune
211.990280423367	2.85752314943669	0.620104316370579	4.60813297698288	4.0630079603798e-06	0.00128597119634927	Treatment_GramPos_vs_Naive	Caust.v2_002024	NA	Caus	Unassigned	Unknown
338.019366350334	-1.9270634202624	0.618386957440819	-3.11627436037382	0.00183151784288519	0.0766256018869838	Treatment_GramPos_vs_Naive	Caust.v2_002078	XP_017880863	Caus	OG0007197	None Immune
1934.5489053391	1.26764640817442	0.413466679386272	3.06589737788797	0.00217017785995323	0.0832956264269847	Treatment_GramPos_vs_Naive	Caust.v2_002139	XP_017887289	Caus	OG0001310	Immune
1088.29208012685	-3.92114637400665	1.09041340620752	-3.59601812641362	0.000323125293890692	0.0281525446302923	Treatment_GramPos_vs_Naive	Caust.v2_002185	XP_017889788	Caus	OG0009732	Unknown
2984.36187071089	-1.32059448129913	0.400153948949252	-3.30021604126818	0.000966104258070378	0.0538290560731919	Treatment_GramPos_vs_Naive	Caust.v2_002212	XP_026670513	Caus	OG0000324	Immune
5597.87605514194	0.432066936505977	0.134412258963675	3.21449055195735	0.00130676215229812	0.0638885529751794	Treatment_GramPos_vs_Naive	Caust.v2_002249	XP_017886509	Caus	OG0000617	None Immune
1179.30751024938	-2.50097622888086	0.57047504805591	-4.38402387169045	1.16506997989189e-05	0.00315301224272457	Treatment_GramPos_vs_Naive	Caust.v2_002294	XP_026674156	Caus	OG0000220	Putative Immune
1320.29899206415	1.60410103172076	0.406987734951304	3.94139895127968	8.10077608866975e-05	0.0108374588099662	Treatment_GramPos_vs_Naive	Caust.v2_002318	XP_017886417	Caus	OG0001212	None Immune
19010.876756975	-2.29159665719938	0.726705268935686	-3.15340586501539	0.00161377266551592	0.0714282929334897	Treatment_GramPos_vs_Naive	Caust.v2_002367	XP_017889749	Caus	OG0002560	Putative Immune
