GeneID	TranscriptID	ProteinID
LOC100643419	XM_048411647.1	XP_048267604.1
LOC100643421	XM_003400707.4	XP_003400755.1
LOC100643422	XM_003400786.4	XP_003400834.1
LOC100643422	XM_012316332.3	XP_012171722.1
LOC100643422	XM_012316333.3	XP_012171723.1
LOC100643422	XM_012316334.3	XP_012171724.1
LOC100643422	XM_012316335.3	XP_012171725.1
LOC100643422	XM_012316336.3	XP_012171726.1
LOC100643422	XM_020866545.2	XP_020722204.1
LOC100643423	XM_020866600.2	XP_020722259.2
LOC100643424	XM_012316690.3	XP_012172080.1
LOC100643425	XR_002308478.2	
LOC100643425	XR_007226476.1	
LOC100643425	XR_007226477.1	
LOC100643425	XR_007226478.1	
LOC100643426	XM_020867199.2	XP_020722858.2
LOC100643426	XM_020867200.2	XP_020722859.2
LOC100643426	XM_048413478.1	XP_048269435.1
LOC100643426	XM_048413479.1	XP_048269436.1
LOC100643426	XM_048413480.1	XP_048269437.1
LOC100643426	XM_048413481.1	XP_048269438.1
LOC100643426	XM_048413482.1	XP_048269439.1
LOC100643426	XM_048413483.1	XP_048269440.1
LOC100643426	XM_048413484.1	XP_048269441.1
LOC100643426	XM_048413485.1	XP_048269442.1
LOC100643427	XM_003401674.4	XP_003401722.1
LOC100643428	XM_003401911.4	XP_003401959.1
LOC100643428	XM_048413730.1	XP_048269687.1
LOC100643428	XM_048413731.1	XP_048269688.1
LOC100643428	XR_007227065.1	
LOC100643429	XM_003402072.4	XP_003402120.1
LOC100643429	XM_048414053.1	XP_048270010.1
LOC100643430	XM_003402768.4	XP_003402816.1
LOC100643430	XM_012319263.3	XP_012174653.1
LOC100643431	XM_003403153.4	XP_003403201.1
LOC100643431	XM_048413289.1	XP_048269246.1
LOC100643432	XM_003403298.4	XP_003403346.2
LOC100643434	XM_012307681.3	XP_012163071.2
LOC100643435	XR_007224820.1	
LOC100643435	XR_007224826.1	
LOC100643435	XR_007224828.1	
LOC100643435	XR_007224829.1	
LOC100643435	XR_007224830.1	
LOC100643435	XR_131813.4	
LOC100643436	XM_012319407.3	XP_012174797.1
LOC100643437	XM_003394250.4	XP_003394298.1
LOC100643437	XM_012320748.3	XP_012176138.1
LOC100643438	XM_003394402.4	XP_003394450.1
LOC100643438	XM_012320997.3	XP_012176387.1
LOC100643438	XM_012320998.3	XP_012176388.1
LOC100643438	XM_048404172.1	XP_048260129.1
LOC100643438	XM_048404173.1	XP_048260130.1
LOC100643438	XM_048404174.1	XP_048260131.1
LOC100643439	XM_003394483.4	XP_003394531.1
LOC100643439	XM_048404242.1	XP_048260199.1
LOC100643440	XM_003394560.4	XP_003394608.2
LOC100643440	XM_012321177.3	XP_012176567.2
LOC100643440	XM_012321178.3	XP_012176568.2
LOC100643440	XM_012321179.3	XP_012176569.2
LOC100643440	XM_020868402.2	XP_020724061.2
LOC100643440	XM_020868404.2	XP_020724063.2
LOC100643441	XM_020862576.2	XP_020718235.1
LOC100643441	XM_048414684.1	XP_048270641.1
LOC100643442	XM_003394799.4	XP_003394847.1
LOC100643442	XM_048405255.1	XP_048261212.1
LOC100643443	XM_003395125.4	XP_003395173.1
LOC100643443	XM_048405488.1	XP_048261445.1
LOC100643444	XM_003395293.4	XP_003395341.1
LOC100643444	XM_012309083.3	XP_012164473.1
LOC100643445	XM_003395616.4	XP_003395664.1
LOC100643445	XM_012308769.3	XP_012164159.1
LOC100643445	XM_048406203.1	XP_048262160.1
LOC100643446	XR_007224018.1	
LOC100643446	XR_007224019.1	
LOC100643447	XM_003395943.4	XP_003395991.1
LOC100643447	XM_012309350.3	XP_012164740.1
LOC100643447	XM_020863346.2	XP_020719005.1
LOC100643447	XM_020863347.2	XP_020719006.1
LOC100643447	XM_048406583.1	XP_048262540.1
LOC100643448	XM_003396185.4	XP_003396233.1
LOC100643449	XM_003396350.4	XP_003396398.3
LOC100643449	XM_012310035.3	XP_012165425.2
LOC100643451	XM_048408186.1	XP_048264143.1
LOC100643451	XM_048408187.1	XP_048264144.1
LOC100643451	XM_048408188.1	XP_048264145.1
LOC100643452	XM_003397159.4	XP_003397207.1
LOC100643452	XM_012311155.3	XP_012166545.1
LOC100643453	XM_012311123.3	XP_012166513.1
LOC100643453	XM_012311124.3	XP_012166514.1
LOC100643454	XM_003397803.4	XP_003397851.1
LOC100643454	XM_020864790.2	XP_020720449.1
LOC100643454	XM_048409010.1	XP_048264967.1
LOC100643455	XM_003398124.4	XP_003398172.1
LOC100643455	XM_012312423.3	XP_012167813.1
LOC100643456	XM_003398537.4	XP_003398585.1
LOC100643456	XM_048409283.1	XP_048265240.1
LOC100643457	XM_003399097.4	XP_003399145.1
LOC100643459	XM_003399735.4	XP_003399783.3
LOC100643460	XM_048411563.1	XP_048267520.1
LOC100643461	XM_048411254.1	XP_048267211.1
LOC100643462	XM_012315700.3	XP_012171090.2
LOC100643462	XM_012315701.3	XP_012171091.1
LOC100643462	XM_012315702.3	XP_012171092.1
LOC100643462	XM_012315703.3	XP_012171093.1
LOC100643462	XM_048411376.1	XP_048267333.1
LOC100643462	XM_048411377.1	XP_048267334.1
LOC100643462	XM_048411378.1	XP_048267335.1
LOC100643462	XM_048411379.1	XP_048267336.1
LOC100643464	XM_003400620.4	XP_003400668.3
LOC100643464	XM_048411632.1	XP_048267589.1
LOC100643464	XM_048411633.1	XP_048267590.1
LOC100643465	XM_012316650.3	XP_012172040.1
LOC100643465	XM_048412825.1	XP_048268782.1
LOC100643466	XM_003401189.4	XP_003401237.1
LOC100643467	XM_012317333.3	XP_012172723.2
LOC100643467	XM_048412890.1	XP_048268847.1
LOC100643467	XM_048412891.1	XP_048268848.1
LOC100643467	XR_007226621.1	
LOC100643468	XR_001099506.3	
LOC100643468	XR_132345.4	
LOC100643470	XM_003402695.4	XP_003402743.1
LOC100643470	XM_003402696.4	XP_003402744.1
LOC100643471	XM_012319603.3	XP_012174993.1
LOC100643471	XM_012319606.3	XP_012174996.1
LOC100643471	XM_048413228.1	XP_048269185.1
LOC100643471	XM_048413230.1	XP_048269187.1
LOC100643471	XM_048413231.1	XP_048269188.1
LOC100643471	XM_048413232.1	XP_048269189.1
LOC100643472	XM_012319732.3	XP_012175122.2
LOC100643472	XM_012319734.3	XP_012175124.2
LOC100643472	XM_012319735.3	XP_012175125.2
LOC100643472	XM_020868117.2	XP_020723776.2
LOC100643472	XM_020868118.2	XP_020723777.2
LOC100643472	XM_048413442.1	XP_048269399.1
LOC100643472	XM_048413443.1	XP_048269400.1
LOC100643473	XM_003393141.4	XP_003393189.1
LOC100643476	XM_003393610.4	XP_003393658.2
LOC100643477	XM_003393764.4	XP_003393812.2
LOC100643478	XM_003394169.4	XP_003394217.1
LOC100643479	XM_003394721.4	XP_003394769.1
LOC100643479	XM_012307706.3	XP_012163096.1
LOC100643479	XM_048405277.1	XP_048261234.1
LOC100643480	XM_003394884.4	XP_003394932.2
LOC100643480	XM_048405170.1	XP_048261127.1
LOC100643481	XM_003395046.4	XP_003395094.1
LOC100643482	XM_003395452.4	XP_003395500.1
LOC100643483	XM_003396268.4	XP_003396316.1
LOC100643483	XR_001098818.3	
LOC100643484	XM_003396427.4	XP_003396475.1
LOC100643485	XM_003396584.4	XP_003396632.1
LOC100643485	XM_020863851.2	XP_020719510.1
LOC100643486	XM_048407835.1	XP_048263792.1
LOC100643486	XM_048407836.1	XP_048263793.1
LOC100643486	XM_048407837.1	XP_048263794.1
LOC100643486	XM_048407838.1	XP_048263795.1
LOC100643486	XM_048407839.1	XP_048263796.1
LOC100643486	XM_048407840.1	XP_048263797.1
LOC100643486	XM_048407841.1	XP_048263798.1
LOC100643486	XM_048407842.1	XP_048263799.1
LOC100643486	XM_048407843.1	XP_048263800.1
LOC100643486	XM_048407844.1	XP_048263801.1
LOC100643486	XM_048407845.1	XP_048263802.1
LOC100643486	XM_048407846.1	XP_048263803.1
LOC100643486	XM_048407847.1	XP_048263804.1
LOC100643487	XM_012310837.3	XP_012166227.1
LOC100643487	XM_048408026.1	XP_048263983.1
LOC100643488	XM_003397398.4	XP_003397446.2
LOC100643490	XM_020864353.2	XP_020720012.1
LOC100643490	XM_020864354.2	XP_020720013.1
LOC100643491	XM_048409197.1	XP_048265154.1
LOC100643491	XM_048409198.1	XP_048265155.1
LOC100643491	XM_048409199.1	XP_048265156.1
LOC100643491	XM_048409200.1	XP_048265157.1
LOC100643492	XM_003398616.4	XP_003398664.1
LOC100643492	XM_012313238.3	XP_012168628.1
LOC100643492	XM_020865508.2	XP_020721167.1
LOC100643493	XM_048410642.1	XP_048266599.1
LOC100643494	XM_003398771.3	XP_003398819.2
LOC100643494	XM_048410015.1	XP_048265972.1
LOC100643495	XM_003398853.4	XP_003398901.2
LOC100643495	XM_003398854.4	XP_003398902.2
LOC100643495	XM_012313614.3	XP_012169004.2
LOC100643495	XM_012313615.3	XP_012169005.2
LOC100643495	XM_012313617.3	XP_012169007.2
LOC100643496	XM_003398936.4	XP_003398984.1
LOC100643496	XM_048410023.1	XP_048265980.1
LOC100643497	XM_012314618.3	XP_012170008.1
LOC100643497	XM_048411090.1	XP_048267047.1
LOC100643498	XM_048411116.1	XP_048267073.1
LOC100643498	XM_048411117.1	XP_048267074.1
LOC100643499	XM_012314848.3	XP_012170238.1
LOC100643499	XM_012314849.3	XP_012170239.1
LOC100643499	XM_012314851.3	XP_012170241.1
LOC100643499	XM_012314852.3	XP_012170242.1
LOC100643499	XM_012314853.3	XP_012170243.1
LOC100643500	XM_003399816.4	XP_003399864.1
LOC100643500	XM_048411000.1	XP_048266957.1
LOC100643501	XM_012315541.3	XP_012170931.1
LOC100643501	XM_020866092.2	XP_020721751.1
LOC100643501	XM_020866093.2	XP_020721752.1
LOC100643501	XM_020866095.2	XP_020721754.1
LOC100643501	XM_020866096.2	XP_020721755.1
LOC100643502	XM_003400217.4	XP_003400265.1
LOC100643503	XM_003401108.4	XP_003401156.2
LOC100643503	XM_012316746.3	XP_012172136.2
LOC100643504	XM_012317102.3	XP_012172492.1
LOC100643505	XM_020866962.2	XP_020722621.2
LOC100643506	XM_048413960.1	XP_048269917.1
LOC100643506	XM_048413961.1	XP_048269918.1
LOC100643508	XM_012318579.3	XP_012173969.1
LOC100643509	XM_003402381.4	XP_003402429.1
LOC100643509	XM_012318770.3	XP_012174160.1
LOC100643510	XM_003402464.4	XP_003402512.1
LOC100643511	XM_003402538.4	XP_003402586.1
LOC100643512	XM_003402841.3	XP_003402889.2
LOC100643512	XM_012319368.3	XP_012174758.1
LOC100643512	XM_012319369.3	XP_012174759.1
LOC100643512	XM_012319370.3	XP_012174760.1
LOC100643512	XM_012319371.3	XP_012174761.1
LOC100643512	XM_012319372.3	XP_012174762.1
LOC100643512	XM_048406395.1	XP_048262352.1
LOC100643513	XM_003402919.4	XP_003402967.2
LOC100643514	XM_003392820.4	XP_003392868.1
LOC100643514	XM_048407862.1	XP_048263819.1
LOC100643514	XM_048407868.1	XP_048263825.1
LOC100643515	XM_048407404.1	XP_048263361.1
LOC100643517	XM_048414325.1	XP_048270282.1
LOC100643518	XM_003393377.4	XP_003393425.2
LOC100643518	XM_012312897.3	XP_012168287.2
LOC100643518	XM_012312903.3	XP_012168293.2
LOC100643518	XM_048406384.1	XP_048262341.1
LOC100643518	XM_048406390.1	XP_048262347.1
LOC100643518	XM_048406394.1	XP_048262351.1
LOC100643520	XM_012320206.3	XP_012175596.2
LOC100643520	XM_048413673.1	XP_048269630.1
LOC100643520	XM_048413678.1	XP_048269635.1
LOC100643520	XM_048413686.1	XP_048269643.1
LOC100643520	XM_048413695.1	XP_048269652.1
LOC100643520	XM_048413699.1	XP_048269656.1
LOC100643520	XM_048413703.1	XP_048269660.1
LOC100643521	XM_003394085.4	XP_003394133.2
LOC100643522	XM_003394965.4	XP_003395013.1
LOC100643522	XM_012308011.3	XP_012163401.1
LOC100643523	XM_048405569.1	XP_048261526.1
LOC100643524	XM_048405952.1	XP_048261909.1
LOC100643524	XM_048405953.1	XP_048261910.1
LOC100643524	XM_048405954.1	XP_048261911.1
LOC100643524	XM_048405955.1	XP_048261912.1
LOC100643525	XM_003395534.4	XP_003395582.1
LOC100643525	XM_048406219.1	XP_048262176.1
LOC100643526	XM_012309517.2	XP_012164907.1
LOC100643527	XM_012309392.3	XP_012164782.1
LOC100643529	XM_003396669.4	XP_003396717.1
LOC100643529	XM_048407110.1	XP_048263067.1
LOC100643530	XM_012310539.2	XP_012165929.1
LOC100643531	XM_003396832.4	XP_003396880.2
LOC100643531	XM_020863543.2	XP_020719202.2
LOC100643531	XM_048407383.1	XP_048263340.1
LOC100643532	XM_012311264.3	XP_012166654.1
LOC100643532	XM_012311265.3	XP_012166655.1
LOC100643532	XM_012311266.3	XP_012166656.1
LOC100643532	XM_012311267.3	XP_012166657.1
LOC100643532	XM_012311268.2	XP_012166658.1
LOC100643533	XM_048408615.1	XP_048264572.1
LOC100643533	XM_048408616.1	XP_048264573.1
LOC100643533	XM_048408617.1	XP_048264574.1
LOC100643533	XM_048408618.1	XP_048264575.1
LOC100643533	XM_048408619.1	XP_048264576.1
LOC100643533	XM_048408620.1	XP_048264577.1
LOC100643534	XM_012312019.3	XP_012167409.2
LOC100643534	XM_048408734.1	XP_048264691.1
LOC100643535	XM_048408522.1	XP_048264479.1
LOC100643535	XM_048408523.1	XP_048264480.1
LOC100643535	XM_048408524.1	XP_048264481.1
LOC100643535	XM_048408525.1	XP_048264482.1
LOC100643536	XM_012312530.3	XP_012167920.2
LOC100643536	XM_048409666.1	XP_048265623.1
LOC100643537	XM_003398200.4	XP_003398248.1
LOC100643538	XM_012312664.3	XP_012168054.1
LOC100643539	XM_003399255.4	XP_003399303.2
LOC100643539	XM_012314252.3	XP_012169642.2
LOC100643539	XM_048410500.1	XP_048266457.1
LOC100643539	XM_048410501.1	XP_048266458.1
LOC100643540	XM_003399336.4	XP_003399384.2
LOC100643541	XM_048410662.1	XP_048266619.1
LOC100643541	XM_048410663.1	XP_048266620.1
LOC100643541	XM_048410664.1	XP_048266621.1
LOC100643541	XM_048410665.1	XP_048266622.1
LOC100643542	XM_048411857.1	XP_048267814.1
LOC100643543	XM_003400543.4	XP_003400591.1
LOC100643543	XM_012316144.3	XP_012171534.1
LOC100643544	XM_003401030.4	XP_003401078.1
LOC100643545	XM_020867221.2	XP_020722880.2
LOC100643545	XM_048413014.1	XP_048268971.1
LOC100643545	XM_048413015.1	XP_048268972.1
LOC100643546	XM_003401675.4	XP_003401723.1
LOC100643546	XM_012317701.3	XP_012173091.1
LOC100643546	XM_012317702.3	XP_012173092.1
LOC100643547	XM_003401834.4	XP_003401882.1
LOC100643547	XM_020867222.2	XP_020722881.1
LOC100643547	XM_020867223.2	XP_020722882.1
LOC100643549	XM_003402073.4	XP_003402121.1
LOC100643550	XM_003402152.4	XP_003402200.1
LOC100643550	XM_012318245.3	XP_012173635.1
LOC100643552	XM_012319272.3	XP_012174662.2
LOC100643553	XM_012319577.3	XP_012174967.1
LOC100643553	XM_048413290.1	XP_048269247.1
LOC100643555	XM_003403299.4	XP_003403347.1
LOC100643555	XM_048409110.1	XP_048265067.1
LOC100643556	XM_048413794.1	XP_048269751.1
LOC100643557	XM_003392982.4	XP_003393030.1
LOC100643557	XM_012321331.3	XP_012176721.1
LOC100643557	XM_012321342.3	XP_012176732.1
LOC100643557	XM_020867710.2	XP_020723369.1
LOC100643557	XM_048408461.1	XP_048264418.1
LOC100643558	XM_012320295.3	XP_012175685.3
LOC100643559	XM_003394004.4	XP_003394052.1
LOC100643559	XM_048413718.1	XP_048269675.1
LOC100643559	XM_048413724.1	XP_048269681.1
LOC100643559	XM_048413728.1	XP_048269685.1
LOC100643559	XM_048413732.1	XP_048269689.1
LOC100643559	XM_048413735.1	XP_048269692.1
LOC100643559	XM_048413743.1	XP_048269700.1
LOC100643559	XM_048413746.1	XP_048269703.1
LOC100643559	XM_048413751.1	XP_048269708.1
LOC100643559	XM_048413753.1	XP_048269710.1
LOC100643559	XM_048413759.1	XP_048269716.1
LOC100643559	XM_048413767.1	XP_048269724.1
LOC100643559	XM_048413774.1	XP_048269731.1
LOC100643559	XM_048413777.1	XP_048269734.1
LOC100643559	XM_048413778.1	XP_048269735.1
LOC100643559	XM_048413779.1	XP_048269736.1
LOC100643560	XM_003394251.3	XP_003394299.1
LOC100643561	XM_003394330.4	XP_003394378.2
LOC100643561	XM_012320530.3	XP_012175920.1
LOC100643562	XM_003394403.4	XP_003394451.1
LOC100643563	XM_012321035.3	XP_012176425.3
LOC100643564	XM_012321174.3	XP_012176564.2
LOC100643565	XM_020862574.2	XP_020718233.1
LOC100643565	XM_020862575.2	XP_020718234.1
LOC100643565	XM_048414675.1	XP_048270632.1
LOC100643565	XM_048414676.1	XP_048270633.1
LOC100643565	XM_048414677.1	XP_048270634.1
LOC100643565	XM_048414678.1	XP_048270635.1
LOC100643565	XM_048414679.1	XP_048270636.1
LOC100643565	XM_048414680.1	XP_048270637.1
LOC100643565	XM_048414681.1	XP_048270638.1
LOC100643565	XM_048414682.1	XP_048270639.1
LOC100643565	XM_048414683.1	XP_048270640.1
LOC100643565	XR_007227786.1	
LOC100643566	XM_012321371.3	XP_012176761.1
LOC100643566	XM_048405251.1	XP_048261208.1
LOC100643567	XM_003395126.4	XP_003395174.1
LOC100643568	XM_012309085.3	XP_012164475.1
LOC100643569	XM_012308772.3	XP_012164162.1
LOC100643569	XM_048406195.1	XP_048262152.1
LOC100643569	XM_048406196.1	XP_048262153.1
LOC100643569	XR_007224202.1	
LOC100643570	XM_012308417.3	XP_012163807.1
LOC100643571	XM_003395788.4	XP_003395836.1
LOC100643573	XM_003396186.4	XP_003396234.1
LOC100643574	XM_012310036.3	XP_012165426.1
LOC100643574	XM_048407545.1	XP_048263502.1
LOC100643574	XM_048407546.1	XP_048263503.1
LOC100643575	XM_048408214.1	XP_048264171.1
LOC100643576	XM_003397160.4	XP_003397208.2
LOC100643577	XM_003397243.3	XP_003397291.1
LOC100643578	XM_003397804.4	XP_003397852.1
LOC100643579	XM_003397883.4	XP_003397931.1
LOC100643580	XM_003398125.4	XP_003398173.1
LOC100643580	XM_012312425.3	XP_012167815.1
LOC100643580	XM_012312426.3	XP_012167816.1
LOC100643580	XM_048409750.1	XP_048265707.1
LOC100643581	XM_012312752.3	XP_012168142.1
LOC100643582	XM_003398538.4	XP_003398586.2
LOC100643583	XR_007225709.1	
LOC100643584	XM_012313566.3	XP_012168956.1
LOC100643584	XM_012313567.2	XP_012168957.1
LOC100643584	XM_048410154.1	XP_048266111.1
LOC100643584	XM_048410155.1	XP_048266112.1
LOC100643584	XM_048410156.1	XP_048266113.1
LOC100643585	XM_003399176.4	XP_003399224.1
LOC100643585	XM_003399177.4	XP_003399225.1
LOC100643585	XM_012313574.3	XP_012168964.1
LOC100643585	XM_048410595.1	XP_048266552.1
LOC100643585	XM_048410596.1	XP_048266553.1
LOC100643586	XM_048411161.1	XP_048267118.1
LOC100643586	XM_048411162.1	XP_048267119.1
LOC100643586	XM_048411163.1	XP_048267120.1
LOC100643586	XM_048411164.1	XP_048267121.1
LOC100643586	XM_048411165.1	XP_048267122.1
LOC100643587	XM_012315272.3	XP_012170662.1
LOC100643587	XM_048411561.1	XP_048267518.1
LOC100643587	XM_048411562.1	XP_048267519.1
LOC100643588	XM_003400050.4	XP_003400098.2
LOC100643589	XM_012315699.3	XP_012171089.3
LOC100643591	XM_003400621.4	XP_003400669.1
LOC100643593	XM_020866818.2	XP_020722477.1
LOC100643593	XM_048412781.1	XP_048268738.1
LOC100643593	XM_048412782.1	XP_048268739.1
LOC100643594	XM_003401190.4	XP_003401238.1
LOC100643594	XM_048412924.1	XP_048268881.1
LOC100643595	XM_003401437.4	XP_003401485.3
LOC100643595	XM_012316915.3	XP_012172305.2
LOC100643595	XM_012316916.3	XP_012172306.2
LOC100643595	XM_012316917.3	XP_012172307.2
LOC100643595	XM_012316920.3	XP_012172310.2
LOC100643595	XM_012316921.3	XP_012172311.2
LOC100643595	XM_012316924.2	XP_012172314.2
LOC100643595	XM_020867041.2	XP_020722700.2
LOC100643595	XM_048412532.1	XP_048268489.1
LOC100643597	XM_012319614.3	XP_012175004.1
LOC100643598	XM_003403073.4	XP_003403121.1
LOC100643599	XM_012318165.3	XP_012173555.1
LOC100643600	XM_012310185.3	XP_012165575.1
LOC100643600	XM_012310190.3	XP_012165580.1
LOC100643601	XM_020868309.2	XP_020723968.2
LOC100643601	XM_020868310.2	XP_020723969.2
LOC100643601	XM_020868313.2	XP_020723972.2
LOC100643601	XM_020868315.2	XP_020723974.2
LOC100643601	XM_048410152.1	XP_048266109.1
LOC100643601	XM_048410157.1	XP_048266114.1
LOC100643601	XM_048410169.1	XP_048266126.1
LOC100643601	XM_048410173.1	XP_048266130.1
LOC100643601	XM_048410179.1	XP_048266136.1
LOC100643602	XM_012316874.3	XP_012172264.1
LOC100643602	XM_012316886.3	XP_012172276.1
LOC100643602	XM_048410241.1	XP_048266198.1
LOC100643603	XM_048414449.1	XP_048270406.1
LOC100643604	XM_012320615.3	XP_012176005.2
LOC100643605	XM_003394722.4	XP_003394770.1
LOC100643606	XM_012307902.3	XP_012163292.2
LOC100643606	XM_048405176.1	XP_048261133.1
LOC100643606	XM_048405177.1	XP_048261134.1
LOC100643606	XM_048405178.1	XP_048261135.1
LOC100643606	XM_048405179.1	XP_048261136.1
LOC100643607	XM_003395453.4	XP_003395501.1
LOC100643608	XM_012309279.3	XP_012164669.2
LOC100643609	XM_003396269.4	XP_003396317.1
LOC100643609	XM_003396270.4	XP_003396318.1
LOC100643609	XM_048407747.1	XP_048263704.1
LOC100643610	XM_048407435.1	XP_048263392.1
LOC100643610	XM_048407436.1	XP_048263393.1
LOC100643610	XM_048407437.1	XP_048263394.1
LOC100643610	XM_048407438.1	XP_048263395.1
LOC100643610	XM_048407439.1	XP_048263396.1
LOC100643610	XM_048407440.1	XP_048263397.1
LOC100643610	XM_048407441.1	XP_048263398.1
LOC100643610	XM_048407442.1	XP_048263399.1
LOC100643610	XM_048407443.1	XP_048263400.1
LOC100643610	XM_048407444.1	XP_048263401.1
LOC100643610	XM_048407445.1	XP_048263402.1
LOC100643610	XM_048407446.1	XP_048263403.1
LOC100643610	XM_048407447.1	XP_048263404.1
LOC100643610	XM_048407448.1	XP_048263405.1
LOC100643610	XM_048407449.1	XP_048263406.1
LOC100643610	XM_048407450.1	XP_048263407.1
LOC100643610	XM_048407451.1	XP_048263408.1
LOC100643611	XM_003396585.4	XP_003396633.2
LOC100643611	XM_003396586.4	XP_003396634.2
LOC100643612	XM_003396914.4	XP_003396962.1
LOC100643612	XM_003396915.4	XP_003396963.1
LOC100643612	XM_048407848.1	XP_048263805.1
LOC100643613	XM_020864801.2	XP_020720460.1
LOC100643615	XM_003397642.4	XP_003397690.1
LOC100643615	XR_007225104.1	
LOC100643615	XR_007225105.1	
LOC100643616	XM_003398455.4	XP_003398503.1
LOC100643617	XM_012313353.3	XP_012168743.2
LOC100643618	XM_003398772.3	XP_003398820.1
LOC100643618	XM_012313493.3	XP_012168883.1
LOC100643618	XM_012313494.3	XP_012168884.1
LOC100643618	XM_048410016.1	XP_048265973.1
LOC100643618	XM_048410017.1	XP_048265974.1
LOC100643619	XM_012313755.3	XP_012169145.2
LOC100643620	XM_003399412.4	XP_003399460.2
LOC100643621	XM_003399494.4	XP_003399542.2
LOC100643622	XM_003399572.4	XP_003399620.1
LOC100643622	XM_012314472.3	XP_012169862.1
LOC100643622	XM_020866033.2	XP_020721692.1
LOC100643623	XM_003399654.4	XP_003399702.1
LOC100643623	XM_003399655.4	XP_003399703.1
LOC100643623	XM_012314855.3	XP_012170245.1
LOC100643623	XM_012314856.3	XP_012170246.1
LOC100643623	XM_012314857.3	XP_012170247.1
LOC100643623	XM_012314859.3	XP_012170249.1
LOC100643623	XM_020865705.2	XP_020721364.1
LOC100643623	XM_020865706.2	XP_020721365.1
LOC100643623	XM_048410824.1	XP_048266781.1
LOC100643623	XM_048410825.1	XP_048266782.1
LOC100643623	XM_048410826.1	XP_048266783.1
LOC100643624	XM_003399817.4	XP_003399865.2
LOC100643624	XM_048411001.1	XP_048266958.1
LOC100643624	XM_048411002.1	XP_048266959.1
LOC100643625	XM_003400132.4	XP_003400180.2
LOC100643625	XM_020866097.2	XP_020721756.2
LOC100643626	XM_003400788.4	XP_003400836.1
LOC100643626	XM_048411975.1	XP_048267932.1
LOC100643626	XM_048411976.1	XP_048267933.1
LOC100643626	XM_048411977.1	XP_048267934.1
LOC100643626	XR_001099330.3	
LOC100643626	XR_002308339.2	
LOC100643626	XR_002308340.2	
LOC100643626	XR_007226327.1	
LOC100643626	XR_007226328.1	
LOC100643627	XM_003401109.4	XP_003401157.1
LOC100643628	XM_003401272.4	XP_003401320.1
LOC100643628	XM_012317105.3	XP_012172495.1
LOC100643629	XM_003401356.4	XP_003401404.1
LOC100643629	XM_012317179.3	XP_012172569.1
LOC100643632	XM_012318472.3	XP_012173862.1
LOC100643636	XM_003402619.4	XP_003402667.1
LOC100643636	XM_048414049.1	XP_048270006.1
LOC100643637	XM_048406377.1	XP_048262334.1
LOC100643637	XM_048406378.1	XP_048262335.1
LOC100643637	XM_048406379.1	XP_048262336.1
LOC100643639	XM_003393066.4	XP_003393114.2
LOC100643639	XM_048409460.1	XP_048265417.1
LOC100643640	XM_012310067.3	XP_012165457.1
LOC100643640	XM_012310074.3	XP_012165464.1
LOC100643641	XM_003393687.4	XP_003393735.2
LOC100643642	XM_012320207.3	XP_012175597.2
LOC100643642	XM_020868163.2	XP_020723822.2
LOC100643642	XM_048409987.1	XP_048265944.1
LOC100643642	XM_048409996.1	XP_048265953.1
LOC100643643	XM_003394086.4	XP_003394134.1
LOC100643644	XM_012308012.3	XP_012163402.2
LOC100643644	XM_012308013.3	XP_012163403.2
LOC100643644	XM_048404885.1	XP_048260842.1
LOC100643645	XM_012308169.3	XP_012163559.2
LOC100643645	XM_020862693.2	XP_020718352.1
LOC100643645	XM_048405144.1	XP_048261101.1
LOC100643645	XM_048405145.1	XP_048261102.1
LOC100643645	XM_048405146.1	XP_048261103.1
LOC100643646	XM_012309073.3	XP_012164463.1
LOC100643646	XM_048405977.1	XP_048261934.1
LOC100643647	XM_003395535.4	XP_003395583.1
LOC100643648	XM_003396027.4	XP_003396075.1
LOC100643649	XM_012309393.3	XP_012164783.1
LOC100643649	XM_020863431.2	XP_020719090.1
LOC100643650	XM_048407019.1	XP_048262976.1
LOC100643650	XM_048407020.1	XP_048262977.1
LOC100643650	XM_048407021.1	XP_048262978.1
LOC100643650	XM_048407022.1	XP_048262979.1
LOC100643650	XM_048407023.1	XP_048262980.1
LOC100643650	XM_048407024.1	XP_048262981.1
LOC100643650	XM_048407026.1	XP_048262983.1
LOC100643650	XM_048407027.1	XP_048262984.1
LOC100643650	XM_048407028.1	XP_048262985.1
LOC100643650	XM_048407029.1	XP_048262986.1
LOC100643650	XM_048407030.1	XP_048262987.1
LOC100643650	XM_048407031.1	XP_048262988.1
LOC100643650	XM_048407032.1	XP_048262989.1
LOC100643650	XM_048407033.1	XP_048262990.1
LOC100643651	XM_003396670.4	XP_003396718.1
LOC100643651	XM_012310417.3	XP_012165807.1
LOC100643651	XM_012310418.3	XP_012165808.1
LOC100643651	XM_012310419.3	XP_012165809.1
LOC100643652	XM_003396752.4	XP_003396800.1
LOC100643653	XM_003396833.4	XP_003396881.1
LOC100643653	XM_048407384.1	XP_048263341.1
LOC100643653	XM_048407385.1	XP_048263342.1
LOC100643653	XM_048407386.1	XP_048263343.1
LOC100643653	XM_048407387.1	XP_048263344.1
LOC100643654	XM_003397322.4	XP_003397370.2
LOC100643654	XM_012311271.3	XP_012166661.2
LOC100643655	XM_003397559.4	XP_003397607.1
LOC100643655	XM_020864769.2	XP_020720428.1
